9417,баалаад хэвтэх
9418,БААЛАХ III
9419,будаг баах
9420,None
9421,үзэг баах
9422,БААЛАХ IV
9423,бэртэнгэ баалах
9424,чих баалах
9425,шарх баалах
9426,None
9427,None
9428,БААЛУУ 
9429,БААЛУУЛАХ I
9430,айргаар баалуулах
9431,мориор баалуулах
9432,БААЛУУЛАХ II
9433,гараа баалуулах
9434,хөлөө баалуулах
9435,None
9436,БААМГАЙ
9437,баамгай хүчтэй
9438,баамгай бүдүүн
9439,БААМЛИЙ I
9440,БААМЛИЙ II
9441,БААМТГАЙ I
9442,None
9443,None
9444,БААМТГАЙ II
9445,БААМХАЙ
9446,БААР
9447,БААРАА
9448,БААРААГҮЙ
9449,баараагүй өгөх
9450,баараагүй ирэх
9451,None
9452,БААРАГ
9453,баараг ихтэй
9454,баараг явдал
9455,БААРАГГҮЙ
9456,баараггүй арга
9457,баараггүй мэх
9458,баараггүй үнэн
9459,баараггүй мэдээ
9460,баараггүй итгэлтэй
9461,баараггүй хүн
9462,БААРАГНАХ
9463,БААРАГТАЙ
9464,None
9465,None
9466,БААРАГЧ
9467,БААРАЛ
9468,"галын өнгө улаан ч утаа нь харавтар, гарах сургаал тустай ч үгс нь баарал"
9469,БААРАЛДАХ I
9470,БААРАЛТ
9471,БААРАН
9472,бааран хүн
9473,"баян хүнд ноён янаг, бааран хүнд нохой янаг"
9474,БААРАЛДАХ II
9475,БААРАХ I
9476,үг баарах
9477,хэл баарах
9478,буу баарах
9479,хийснээ баарах
9480,хэлснээ баарах
9481,хүүхэд баарах
9482,шалгалтад баарах
9483,БААРГАН
9484,баарган зан
9485,баарган хөөргөн~хөөргөн баарган
9486,БААРГАНАЛДАХ
9487,БААРГАНАХ
9488,None
9489,БААРГАР
9490,БААРГАРДАХ
9491,БААРГАРДУУ
9492,None
9493,None
9494,БААРГАРХАН
9495,БААРИН
9496,баарин аялгуу
9497,баарин хүн
9498,БААРТАГ I
9499,БААРТАГ II
9500,БААРТАГЛАХ I
9501,БААРТАГЛАХ II
9502,None
9503,БААРТАГЧИН I
9504,БААРТАХ
9505,замдаа баартах
9506,хэл баартах
9507,баартан хөлрөх
9508,None
9509,БААРУУ
9510,бааруу сааруу~сааруу бааруу
9511,хөөрүү бааруу
9512,None
9513,None
9514,БААРУУХАН
9515,БААРЦАГ I
9516,БААРЦАГ II
9517,БААРЦАГЛАХ I
9518,БААРЦАГЛАХ II
9519,None
9520,None
9521,БААС I
9522,баас алдах
9523,баас хатах
9524,баас гарах
9525,нохойн баас
9526,үхрийн баас
9527,баас хоргол
9528,баас шивх
9529,баас шээс
9530,сэвс баас
9531,баас горьдсон нохой шиг
9532,борвины нь баас арилаагүй
9533,"гонжийн жоо, голионы баас"
9534,хамарт нь баас түрхсэн юм шиг
9535,хөлс баасаа гоожуулах
9536,хөлс баасыг нь гоожуулах
9537,үхрийн баас шиг
9538,ядсан нохойд хатсан баас
9539,"баас атгасан хүн гараа угаана, бал барьсан хүн гараа долооно"
9540,баас хатавч өмхийгөө тавихгүй
9541,үхсэн баас
9542,БААС II
9543,нүүрсний баас
9544,хүдрийн баас
9545,билүүний баас
9546,зэсийн баас
9547,төмрийн баас
9548,БААСАН
9549,БААСГҮЙ
9550,None
9551,БААСДАХ
9552,хонь баасдах
9553,нүүр баасдах
9554,нэр баасдах
9555,None
9556,БААСРАХ
9557,аарц баасрах
9558,ярьснаа баасрах
9559,БААСРУУЛАХ
9560,БААСТАЙ
9561,үхрийн баастай
9562,None
9563,баастай бурхан
9564,баастай хэрэг
9565,баастай юм
9566,бушуу туулай борвиндоо баастай
9567,БААСТАХ
9568,None
9569,БААТАД I
9570,БААТАД II
9571,БААТАДАГЧИН
9572,БААТАЙ I
9573,БААТАЙ II
9574,None
9575,БААТАЙ III
9576,БААТАЛ 
9577,БААТАР I
9578,баатар хүн
9579,хүлэг баатар
9580,баатар хуйх
9581,баатар зориг
9582,үнхэлцэг баатар
9583,"баатар хүн нэг суманд, баян хүн нэг зудад"
9584,баатар хүн хүч их боловч балмад тэнэг бол нэн зүдэг
9585,баатартаа эрдэж барсын бөгс маажих
9586,БААТАР II
9587,улсын баатар
9588,хөдөлмөрийн баатар
9589,БААТАР III
9590,БААТАР IV
9591,БААТАР V
9592,БААТАРЛАГ
9593,баатарлаг гавьяа
9594,баатарлаг тэмцэл
9595,баатарлаг хөдөлмөр
9596,БААТАРЛАХ
9597,баатарлах байдал
9598,эрэлхэн баатарлах
9599,None
9600,БААТАРХАХ
9601,БААТАРЧУУД
9602,баатарчуудын баг
9603,баатарчуудын гишүүн
9604,авхаалжтай баатарчууд
9605,БААТАРШИХ
9606,БААХ I
9607,гүйх нохойд баах нохой саад
9608,бааж чадахгүй нохойн хөл хөлдөх
9609,"бяруу болоогүй байж, бухын баадгаар баах"
9610,БААХ II
9611,бэх баах
9612,үзэг баах
9613,БААХАН
9614,баахан мал
9615,баахан ном
9616,баахан яриа
9617,баахан хүлээх
9618,баахан уйлах
9619,баахан уурлах
9620,баахан эмээх
9621,None
9622,БААЦАЙХ
9623,БААЦАЛЗАХ
9624,None
9625,БААЦАС 
9626,БААЦГА 
9627,баацга баацга хийх
9628,баацга баацга алхах
9629,БААЦГАНАЛДАХ
9630,БААЦГАНАХ
9631,None
9632,БААЦГАР
9633,баацгар гөлөг
9634,баацгар хүүхэд
9635,None
9636,БААЦГАРДАХ
9637,БААЦГАРДУУ
9638,None
9639,None
9640,БААЦГАРХАН
9641,БААШ
9642,бааш гаргах
9643,бааш ихтэй
9644,баашны тулам
9645,баашны хөрөнгө
9646,бааш мэх
9647,ааш бааш
9648,БААШГҮЙ
9649,БААШЛАГЧ
9650,БААШЛАМТГАЙ
9651,БААШЛАМХАЙ
9652,БААШЛАХ
9653,баашлах арга
9654,None
9655,будилах баашлах
9656,None
9657,БААШТАЙ
9658,БААЮУ
9659,бааюу шатаах
9660,бааюу байгуулах
9661,БАВ 
9662,БАВАГ 
9663,БАВАЙЛГАХ
9664,БАВАЙХ
9665,БАВАЛДАХ
9666,БАВАЛЗАХ
9667,БАВАЛЗУУЛАХ
9668,БАВАН 
9669,баван баван хийх
9670,баван баван зажлах
9671,БАВАНДАГ
9672,БАВАНДАХ
9673,БАВАР 
9674,БАВС 
9675,БАВАХ
9676,бавж гарах
9677,бавж эхлэх
9678,БАВГА 
9679,БАВГАЙ
9680,БАВГАНАХ
9681,БАВГАР I
9682,БАВГАР II
9683,БАВГАРДУУ
9684,None
9685,БАВГАРХАН
9686,None
9687,None
9688,БАВНАА
9689,БАВНАГ
9690,БАВНАЛДАХ
9691,БАВНАХ
9692,None
9693,БАВНУУР
9694,БАВРАН
9695,БАВРУУ
9696,БАВТНАА
9697,БАВТНАХ
9698,ухна бавтнах
9699,дэмий хоосон бавтнах
9700,БАВТНУУЛАХ
9701,БАБУУ
9702,БАВУУСЭРВЭЭ
9703,БАВЧАА
9704,бавчаа ухна
9705,бавнаа чавганц
9706,БАВЧИХ
9707,None
9708,БАВЧУУР
9709,БАГ I
9710,None
9711,сурын баг
9712,шигшээ баг
9713,баг тамирчид
9714,баг цэцэг
9715,БАГ II
9716,баг өмсөх
9717,хорт утааны баг
9718,цамын баг
9719,багийг нь хуулах
9720,БАГ III
9721,БАГ IV
9722,арван цагийн багт
9723,үүр цайхын багаар
9724,БАГ V
9725,баг ус
9726,баг идээ
9727,баг идээнд баригдах
9728,БАГ IV
9729,БАГА
9730,бие нь бага
9731,бага хаалга
9732,бага авга
9733,бага авга бэргэн
9734,бага араа
9735,бага гэр
9736,бага арга
9737,бага гараг
9738,бага мөчлөг
9739,бага сар
9740,бага үд
9741,бага халуун
9742,бага хүйтэн
9743,бага цасан
9744,бага гарчиг
9745,бага зэрэгтэн
9746,бага лаваг
9747,бага магнаг
9748,бага тархи
9749,бага сага хэрэг шийтгэх гэр
9750,бага тогтнол
9751,бага хаалт
9752,бага холбох зэмсэг
9753,бага хураангуй
9754,"бага хэвэл, хэвлий"
9755,бага эм
9756,бага жижиг
9757,бага чулуугаар их чулууг хөдөлгөх
9758,"багаас их болно, балчраас том болно"
9759,"бага идвэл бал, баахан хэтэрвэл барс"
9760,бага залуу
9761,бага нас
9762,бага хүүхэд
9763,"багадаа ном сур, идэртээ ажил сур"
9764,бага балчир
9765,"хүн болох багаасаа, хүлэг болох унаганаасаа"
9766,"багадаа тэвнэ хулгайлж сурвал, их болоод тэмээ хулгайлна"
9767,бага сургууль
9768,бага анги
9769,бага ангийн сурагчид
9770,бага хурал
9771,бага эвхмэл
9772,бага дарга
9773,бага дэслэгч
9774,бага түрүүч
9775,бага эмч
9776,бага бус
9777,бага ургац
9778,бага сагалах
9779,бага зэрэг сувилах
9780,бага алаг тоншуул
9781,бага бужгар
9782,бага хонхон цэцэг
9783,бага хотой
9784,бага хумхаал
9785,бага хурган чих
9786,БАГААХАН
9787,БАГАВТАР
9788,багавтар биетэй
9789,багавтар гэр
9790,БАГАВТАРДУУ
9791,None
9792,БАГАВТАРХАН
9793,багавтархан хот
9794,багавтархан тосгон
9795,БАГАГҮЙ
9796,БАГАДАЛТ
9797,БАГАДАХ I
9798,бие нь багадах
9799,гутал багадах
9800,дээл багадах
9801,None
9802,нас нь багадах
9803,цус багадах
9804,БАГАДАХ II
9805,БАГАДУУ
9806,БАГАДУУЛАХ I
9807,хувцас багадуулах
9808,гурил багадуулах
9809,давс багадуулах
9810,БАГАДУУЛАХ II
9811,БАГАЖ
9812,дархны багаж
9813,мужааны багаж
9814,сийлбэрийн багаж
9815,багажны сав
9816,None
9817,багаж хэрэгсэл
9818,None
9819,БАГАЖГҮЙДЭХ
9820,БАГАЖЖИХ
9821,БАГАЖЖУУЛАХ
9822,БАГАЖЛАХ
9823,None
9824,БАГАЛ I
9825,багал шиг шарвалзах
9826,"баядын хүүхэд зоосондоо, багалын зулзага баашиндаа"
9827,БАГАЛ II
9828,БАГАЛ III
9829,БАГАЛЗУУР I
9830,багалзуурын уг
9831,багалзуур шахах
9832,багалзуураа тасартал бархирах
9833,None
9834,түүшүү багалзуур
9835,БАГАЛЗУУР II
9836,БАГАЛЗУУРДАХ
9837,багалзуурдан алах
9838,багалзуурдан ноцох
9839,багалзуурдаад авах
9840,БАГАЛЗУУРДУУЛАХ
9841,хоолойгоо багалзуурдуулах
9842,нэгийг нь нөгөөгөөр нь багалзуурдуулах
9843,БАГАЛУУР I
9844,БАГАЛУУР II
9845,БАГАЛУУРТАХ
9846,БАГАНА I
9847,байшингийн багана
9848,гэрийн багана
9849,баганын ягаа
9850,майхны багана
9851,багана тулгуур
9852,багана нуруу~нуруу багана
9853,None
9854,хилийн багана
9855,БАГАНАДАХ
9856,тооно баганадах
9857,тэнгэр баганадах
9858,БАГАНАДУУЛАХ
9859,БАГАНАЛАХ
9860,None
9861,None
9862,None
9863,БАГАНАТ
9864,баганат гэр
9865,баганат жинлүүр
9866,баганат танхим
9867,БАГАНХ
9868,БАГАР
9869,БАГАРСАД
9870,БАГАС
9871,БАГАСАЛ
9872,БАГАСАЛТ
9873,БАГАСАХ
9874,идэш багасах
9875,нас багасах
9876,ус багасах
9877,ургамал багасах
9878,БАГАСГАГЧ
9879,БАГАСГАЛ
9880,БАГАСГАМАЛ
9881,БАГАСГАХ
9882,гэрээ багасгах
9883,хоолоо багасгах
9884,хэмжээг нь багасгах
9885,БАГАТ
9886,БАГАТАЙ
9887,анир багатай
9888,ашиг багатай
9889,боловсрол багатай
9890,бороо багатай
9891,мал багатай
9892,ногоо багатай
9893,туршлага багатай
9894,хөл багатай
9895,цас багатай
9896,чадал багатай
9897,None
9898,БАГАТАХ
9899,БАГАТГАЛ
9900,БАГАТГАХ
9901,None
9902,БАГАХАН
9903,багахан авах
9904,багахан ном
9905,багахан шүүгээ
9906,багахан хүүхэд
9907,багахан нас
9908,"багахан эрдэмт магтаалд баясах, бахдам эрдэмт сударт баясах"
9909,None
9910,БАГАЧЛАХ
9911,None
9912,БАГАЧУУД
9913,сургуулийн багачууд
9914,хүүхэд багачууд
9915,БАГАЧУУЛ
9916,БАГАШААГДАХ
9917,БАГАШААР
9918,БАГАШААРХАН
9919,багашаархан сав
9920,багашаархан хувин
9921,БАГАШААХ
9922,БАГВААХАЙ I
9923,БАГВААХАЙ II
9924,БАГВАГАР
9925,БАГВАГАРДАХ
9926,БАГВАГАРДУУ
9927,None
9928,None
9929,БАГВАГАРХАН
9930,БАГВАЙЛГАХ
9931,БАГВАЙХ
9932,БАГВАР I
9933,модон багвар
9934,багвар аяга
9935,БАГВАР II
9936,БАГВАРЛАХ
9937,БАГДАЙ
9938,БАГЗАГ
9939,БАГЗАЙЛГАХ
9940,БАГЗАЙХ
9941,БАГЗАМ
9942,БАГЗГАР
9943,БАГЗГАРДАХ
9944,БАГЗГАРДУУ
9945,None
9946,None
9947,БАГЗГАРХАН
9948,БАГИЛ
9949,БАГИР
9950,багир хар
9951,багир эр
9952,багир хийцтэй ваар
9953,бүдүүн багир
9954,БАГИРАХ
9955,өвс багирах
9956,ургамал багирах
9957,БАГИРДАХ
9958,БАГИРДУУ
9959,None
9960,None
9961,БАГИРЛАХ
9962,БАГИРТАХ
9963,None
9964,БАГИРХАН
9965,БАГЛАА
9966,баглаа өвс
9967,баглаа цэцэг
9968,баглаа ном
9969,баглаа хүлээ
9970,баглаа боодол
9971,баглаа бишгүүр
9972,БАГЛААГҮЙ
9973,БАГЛААЛАХ
9974,ноос баглаалах
9975,цаас баглаалах
9976,БАГЛААС
9977,боодлын баглаас
9978,баглаас хүлээс
9979,БАГЛААСГҮЙ
9980,БАГЛААСТАЙ
9981,БАГЛААТАЙ
9982,баглаатай авдар
9983,баглаатай юм
9984,БАГЛААХ
9985,БАГЛАГАР
9986,баглагар амьтан
9987,баглагар бургас
9988,None
9989,None
9990,баглагар шугуй
9991,БАГЛАГАРДАХ
9992,БАГЛАГАРДУУ
9993,None
9994,None
9995,БАГЛАГАРХАН
9996,БАГЛАГДАХ
9997,ачаа баглагдах
9998,тээшинд баглагдах
9999,зовлонд баглагдах
10000,БАГЛАГЧ
10001,БАГЛАДАГ
10002,БАГЛАЙЛГАХ
10003,БАГЛАЙХ
10004,БАГЛАЛТ
10005,None
10006,БАГЛАРАЛДАХ
10007,БАГЛАРАХ
10008,багларсан их ой
10009,багларсан хар утаа
10010,дотор багларах
10011,БАГЛАРУУЛАХ
10012,БАГЛАРУУН
10013,БАГЛАХ I
10014,ачаа бараа баглах
10015,ном баглах
10016,гэзгийг нь баглах
10017,БАГЛАХ II
10018,хувааж баглах
10019,хэсэглэж баглах
10020,багласан өвс байшингийн нуруу болохгүй
10021,БАГЛАШГҮЙ
10022,БАГЛИ
10023,БАГЛИУН
10024,баглиун биетэй
10025,None
10026,баглиун аарц
10027,баглиун шавар
10028,БАГЛИУРАХ
10029,БАГЛУУЛАХ
10030,БАГЛУУР
10031,None
10032,None
10033,БАГС I
10034,будгийн багс
10035,шохойн багс
10036,БАГСАЙЛГАХ
10037,БАГСАЙХ
10038,жимс багсайх
10039,сагсайх багсайх
10040,БАГСАРГА I
10041,БАГСАРГАЛАХ
10042,БАГСАРГАТ
10043,БАГСАРГАТАЙ
10044,багсаргатай боов
10045,багсаргатай гурил
10046,БАГСАРМАЛ
10047,None
10048,БАГСАХ
10049,БАГСГАР
10050,БАГСГАРДАХ
10051,БАГСГАРДУУ
10052,None
10053,None
10054,БАГСГАРХАН
10055,БАГСДАХ
10056,None
10057,БАГСРАЛТ
10058,БАГСРАХ
10059,гурил багсрах
10060,тос багсрах
10061,тэжээл багсрах
10062,БАГСРУУЛАХ
10063,будаг багсруулах
10064,шар тос багсруулах
10065,БАГСУУЛАХ
10066,БАГТ I
10067,БАГТ II
10068,None
10069,None
10070,БАГТААЛ
10071,БАГТААЛГАХ
10072,ачаагаа багтаалгах
10073,тэргэнд багтаалгах
10074,БАГТААЛТ
10075,БАГТААЛТАЙ
10076,БАГТААМЖ I
10077,багтаамж ихтэй
10078,багтаамж муутай
10079,багтаамж сайтай
10080,агаарын багтаамж
10081,бухлын багтаамж
10082,БАГТААМЖ II
10083,БАГТААМЖГҮЙ I
10084,БАГТААМЖГҮЙ II
10085,БАГТААМЖИТ I
10086,БАГТААМЖИТ II
10087,None
10088,БАГТААМЖТАЙ I
10089,багтаамжтай сав
10090,багтаамжтай танхим
10091,БАГТААМЖТАЙ II
10092,БАГТААХ
10093,багтааж бичих
10094,багтааж зурах
10095,хурааж багтаах
10096,эвхэж багтаах
10097,намд багтаах
10098,сургуульд багтаах
10099,эвлэлд багтаах
10100,БАГТААЦ
10101,БАГТААШГҮЙ
10102,БАГТАГЧ
10103,БАГТАЛ
10104,БАГТАЛГҮЙ
10105,БАГТАЛЦАА
10106,БАГТАЛЦАХ
10107,БАГТАМГҮЙ
10108,толгойд багтамгүй
10109,тэвэрт багтамгүй
10110,ухаанд багтамгүй
10111,санаанд багтамгүй
10112,зүүдэнд багтамгүй
10113,БАГТАМЖ
10114,багтамж багатай
10115,багтамж ихтэй
10116,БАГТАМЖГҮЙ
10117,БАГТАМЖИТ
10118,БАГТАМЖТАЙ
10119,БАГТАР
10120,БАГТАХ
10121,багтаж суух
10122,None
10123,багтаж ядах
10124,дотор нь багтах
10125,өршөөлд багтах
10126,санаанд багтах
10127,None
10128,None
10129,эгнээнд багтах
10130,амандаа багтахгүй үг хэлэх
10131,багтаж шингэхгүй
10132,гэртээ багтахгүй
10133,дээлэндээ багтахгүй болох
10134,батганы хошуу багтахгүй
10135,толгойд багтахгүй
10136,тоосонд нь багтах
10137,хаалгаар багтахаа болих
10138,хормойд нь багтах
10139,мэргэдийн бие нас нь бага байтал дотор нь огторгуй мэт номууд төгс багтдаг
10140,эр хүний дотор эмээлтэй хазаартай морь багтдаг
10141,гутал багтах
10142,малгай багтах
10143,толгойд багтах
10144,БАГТАЦ
10145,багтац муутай
10146,багтац сайтай
10147,БАГТАЦГҮЙ
10148,БАГТАЦТАЙ
10149,None
10150,None
10151,БАГТАШГҮЙ
10152,санаанд багташгүй
10153,сэтгэлд багташгүй
10154,багташгүй баяр
10155,БАГТЛАХ
10156,БАГТРАА
10157,багтраа тусах
10158,багтраа өвчин
10159,None
10160,БАГТРААТАЙ
10161,None
10162,БАГТРАЛ
10163,БАГТРАХ I
10164,БАГТРАХ II
10165,БАГУУ
10166,БАГУУЛАА
10167,БАГУУР I
10168,БАГЦ I
10169,багц гоймон
10170,багц мөнгө
10171,багц чүдэнз
10172,багц янжуур
10173,БАГЦ II
10174,БАГЦ III
10175,БАГЦАА
10176,гарын багцаа
10177,нүдний багцаа
10178,газрын багцаа
10179,багцаа тойм
10180,багцаа хэмжээ
10181,БАГЦААГҮЙ
10182,БАГЦААЛАХ
10183,багцаалан бодох
10184,багцаалан харах
10185,багцаалсан үнэ
10186,гараар багцаалах
10187,None
10188,БАГЦААТАЙ
10189,БАГЦАГ
10190,БАГЦАД
10191,БАГЦАРХУУ
10192,БАГЦАТ
10193,БАГЦАХ I
10194,БАГЦАХ II
10195,БАГЦЛАЛ
10196,БАГЦЛАЛТ
10197,БАГЦЛАХ
10198,багцлан ачих
10199,багцлан боох
10200,багцлан зангидах
10201,багцлан атгах
10202,ажил үйл багцлах
10203,ард олныг багцлах
10204,None
10205,БАГЦХАН
10206,БАГШ
10207,багшийн ач
10208,багшийн сургууль
10209,ардын багш
10210,None
10211,багш шавийн барилдлага
10212,мохооны багш
10213,багш шавь
10214,"багшаа голбол эрдэм холдоно, будаагаа голбол гэдэс хоосорно"
10215,багш хэдий халтай бол шавь төдий зальтай
10216,"багш сайтай шавь бардам, баатар сайтай цэрэг бардам"
10217,"шавийн эрдэм багшаас, зулын гэрэл тосноос"
10218,номын багш
10219,гурван ачит багш
10220,БАГШААХ
10221,None
10222,БАГШИМ
10223,None
10224,БАГШИРГАНА
10225,БАГШИРХАГ
10226,БАГШИРХАХ
10227,БАГШИХ I
10228,None
10229,None
10230,БАГШИХ II
10231,будаа багших
10232,None
10233,хоол багших
10234,БАГШЛАХ
10235,багшлах ухаан
10236,багшлах эрдэм
10237,багшлах ажил
10238,БАГШЛУУЛАХ
10239,БАГШРАЛДААН
10240,БАГШРАЛДАХ
10241,None
10242,None
10243,None
10244,None
10245,None
10246,БАГШРАХ I
10247,адуу мал багшрах
10248,морьд багшрах
10249,БАГШРАХ II
10250,None
10251,None
10252,None
10253,None
10254,None
10255,БАГШУУЛАХ I
10256,БАГШУУЛАХ II
10257,БАД II
10258,бад хээ
10259,бад хээтэй торго
10260,бадтай цөгц
10261,БАД III
10262,БАД I
10263,БАД IV
10264,БАД V
10265,БАД VI
10266,None
10267,БАДАА
10268,None
10269,БАДААН
10270,БАДААС
10271,БАДАГ I
10272,БАДАГ II
10273,бүдэг бадаг
10274,бүдэг бадаг сонсогдох
10275,бүдэг бадаг харагдах
10276,бүдэг бадаг хэлэх
10277,БАДАГЛАЛТ
10278,БАДАГЛАХ
10279,бадаглаж шүлэглэх
10280,шүлэг бадаглах
10281,None
10282,БАДАГЧЛАХ
10283,БАДАЙ I
10284,БАДАЙ II
10285,усан бадай
10286,тосон бадай
10287,БАДАЙЛГАХ
10288,БАДАЙРАЛ
10289,БАДАЙРАХ
10290,буйл бадайрах
10291,нүүр бадайрах
10292,гар хөл бадайрах
10293,бие бадайрах
10294,БАДАЙРУУЛАХ
10295,гар хөлөө бадайруулах
10296,бие бадайруулах
10297,БАДАЙХ
10298,БАДАЛ
10299,БАДАМ I
10300,бадам хайчлах
10301,зулын бадам
10302,БАДАМ II
10303,БАДАМ III
10304,БАДАМ IV
10305,БАДАМГОМБО
10306,БАДАМГЭСЭР
10307,БАДАМДОВЖИД
10308,БАДАМЛАХ
10309,БАДАМЛУУЛАХ
10310,БАДАМЛЯНХУА
10311,None
10312,БАДАМРАХ
10313,БАДАМРУУЛАХ
10314,БАДАМТАХ
10315,БАДАН I
10316,БАДАН II
10317,БАДАН III
10318,БАДАН IV
10319,БАДАН V
10320,БАДАН VI
10321,БАДАН VII
10322,БАДАНГА
10323,БАДАНДАХ
10324,None
10325,БАДАР I
10326,бадар дэвүүр
10327,бадар судар
10328,БАДАР III
10329,None
10330,БАДАР II
10331,бадар аяга
10332,алтан бадар
10333,бадар барих
10334,бадар барьсан бадарч шиг
10335,БАДАР IV
10336,БАДАР V
10337,БАДАРГАН
10338,БАДАРГАНА
10339,БАДАРГУУЛТ
10340,БАДАРГУУН
10341,БАДАРДАХ
10342,None
10343,БАДАРЛАХ I
10344,мөнгө бадарлах
10345,хоол бадарлах
10346,БАДАРЛУУЛАХ
10347,БАДАРМАЛ
10348,БАДАРЧ
10349,БАДАРЧИН
10350,бадарчны үлгэр
10351,бадарчин савираачин
10352,"бадарчин явсан газар балагтай, батгана суусан газар өттэй"
10353,бадарчны бөгс баастай баяны бөгс тостой
10354,БАДАРЧЛАХ
10355,БАДАРЧЛУУЛАХ
10356,БАДГА I
10357,БАДГА II
10358,БАДГАДАХ
10359,БАДГАН
10360,БАДГАНАТАХ
10361,БАДГАР I
10362,БАДГАР II
10363,БАДИГАР
10364,БАДИНГА 
10365,БАДИР
10366,БАДИРУУДАХ
10367,БАДИРУУН
10368,бадируун иш
10369,бадируун хүү
10370,бадируун эр
10371,БАДИРУУХАН
10372,БАДЛАХ I
10373,БАДЛАХ II
10374,БАДЛИА
10375,БАДЛИУН
10376,бадлиун бие
10377,бадлиун хүн
10378,БАДЛУУЛАХ
10379,БАДМААНЯМБУУ
10380,БАДМААРАГ
10381,бадмаараг бөгж
10382,бадмаараг жинс
10383,бадмаараг шигтгээ
10384,None
10385,БАДНА I
10386,БАДНА II
10387,БАДНАХ
10388,БАДРАА I
10389,БАДРАА II
10390,БАДРААХ
10391,БАДРАЛ
10392,БАДРАЛТ I
10393,БАДРАЛТ II
10394,БАДРАНГАА
10395,БАДРАНГУЙ I
10396,бадрангуй зориг
10397,бадрангуй хөгжим
10398,бадрангуй хөдөлмөр
10399,сүр бадрангуй
10400,БАДРАНГУЙ II
10401,бадрангуй цэцэгт луут торго
10402,БАДРАНГУЙЛАХ
10403,БАДРАХ
10404,бадран мандах
10405,цог заль бадрах
10406,цэцэглэн бадрах
10407,хөгжин бадрах
10408,гал бадрах
10409,оч бадрах
10410,хилэн бадрах
10411,хий бадрах
10412,БАДРУУЛАГЧ
10413,бадруулагч хүн
10414,бадруулагч хүч
10415,None
10416,None
10417,None
10418,None
10419,БАДРУУН
10420,БАДТАХ
10421,БАДУЙ
10422,БАДЧАА
10423,БАДЧИХ I
10424,БАДЧИХ II
10425,БАЖГА
10426,бажга алдах
10427,бажга алдуулах
10428,бажга тавих
10429,БАЖГАДАХ
10430,бажгадан сандрах
10431,бажгадан уурлах
10432,бажгадан тэвдэх
10433,БАЖГАДУУ
10434,None
10435,БАЖГАР I
10436,БАЖГАР II
10437,БАЖИЙ
10438,бажий наадах
10439,бажий хаях
10440,БАЖИЛ 
10441,БАЖМАГ
10442,БАЖТАЙ
10443,БАЖУУНА
10444,БАЗ
10445,гуя баз
10446,"баз хоёрын байр нэг, балт сүхний дууриан нэг"
10447,БАЗАА
10448,БАЗААДАХ
10449,БАЗААЛ
10450,БАЗААЛГА
10451,БАЗААЛГАХ
10452,БАЗААЛТ
10453,БАЗААЛТАЙ
10454,БАЗААМГАЙ
10455,БАЗААХ
10456,ажлаа базаах
10457,саваа базаах
10458,None
10459,цай идээ базаах
10460,"саалиа базаахаар саваа базаа, эрдэнэ базаахаар эвээ базаа"
10461,БАЗААХГҮЙ
10462,базаахгүй зан
10463,базаахгүй хүн
10464,базаахгүй эд
10465,базаахгүй явдал
10466,БАЗАГ
10467,None
10468,БАЗАЛТ
10469,БАЗАХ
10470,тас базах
10471,хага базах
10472,атгах базах
10473,аарц базах
10474,БАЗЛАЛТ
10475,БАЗЛАХ
10476,гэдэс базлах
10477,дотор базлах
10478,БАЗЛУУЛАХ
10479,хөлөө базлуулах
10480,хуянгаа базлуулах
10481,БАЗМАГ I
10482,БАЗМАГ II
10483,БАЗМАЛ
10484,None
10485,БАЙ I
10486,бай буудах
10487,бай илрүүлэх
10488,None
10489,бай харвах
10490,бай шав
10491,*байгаа онилох
10492,"байнд ч үгүй, банзанд ч үгүй"
10493,бай болох
10494,БАЙ II
10495,бай авах
10496,None
10497,бөхийн бай
10498,морины бай
10499,тоо бай
10500,БАЙ III
10501,бай авах
10502,зам бай
10503,БАЙВАН
10504,БАЙВАНДАХ
10505,зэс байвандах
10506,мөнгө байвандах
10507,None
10508,БАЙВАРГА
10509,БАЙГАЛЬ
10510,байгалийн баялаг
10511,байгалийн гамшиг
10512,None
10513,байгалийн зураг
10514,байгалийн нөөц
10515,байгалийн үзэгдэл
10516,байгалийн хий
10517,байгалийн цогцолборт газар
10518,байгалийн шалгарал
10519,None
10520,None
10521,байгаль хамгаалал
10522,None
10523,байгаль дэлхий~байгаль орчин
10524,None
10525,БАЙГАЛЬЧ
10526,БАЙГУА
10527,БАЙГУУЛАГДАХ
10528,хот байгуулагдах
10529,бага сургууль байгуулагдах
10530,ардын засаг байгуулагдах
10531,БАЙГУУЛАГЧ
10532,үүсгэн байгуулагч
10533,үндэслэн байгуулагч
10534,зохион байгуулагч
10535,БАЙГУУЛАЛ
10536,нийгмийн байгуулал
10537,төрийн байгуулал
10538,БАЙГУУЛАЛТ
10539,бүтээн байгуулалт
10540,зохион байгуулалт
10541,БАЙГУУЛАЛТГҮЙ
10542,БАЙГУУЛАЛТТАЙ
10543,БАЙГУУЛАМЖ
10544,БАЙГУУЛАХ
10545,нам байгуулах
10546,сангийн аж ахуй байгуулах
10547,сургууль байгуулах
10548,улс байгуулах
10549,нэгдэл байгуулах
10550,гэрээ байгуулах
10551,None
10552,None
10553,гурвалжин байгуулах
10554,гавьяа байгуулах
